sql_id,sql_village_id,sql_village_name,sql_area_name,csv_yuyue_id,csv_community_name,csv_area_name,match_type
150418,1902585122861760513,鲁能北渝星城,北碚区,61b414850396eaed722a58e04ef393e1,鲁能北渝星城,北碚区,精确匹配
150420,1902590899710214146,天曜,北碚区,3f552db7686d29ad7d34bd6f3922b8b2,天曜,北碚区,精确匹配
150422,1902591719424016386,重庆龙珠居项目,九龙坡区,08b6be6f37de8ee32ae5793722be345f,重庆龙珠居项目,九龙坡区,精确匹配
150423,1902592205279608834,两江郦湾,北碚区,31c76ee1fc4d6634d5ca4e5da6e70c45,两江郦湾,北碚区,精确匹配
150428,1902609343490965506,蓝湖星宇,大足区,d43fd48c22be357d8b77bd256c1c0046,蓝湖星宇,大足区,精确匹配
150432,1902614941909532674,光亮天润城,北碚区,6119b507c3efafdfc5afda1080ebf776,光亮天润城,北碚区,精确匹配
150439,1902617248646709249,玉安景苑,万州区,97d23d28c77dd84787ee90bdafbe25f9,玉安景苑,万州区,精确匹配
150440,1902617467023147010,锦绣天城,沙坪坝区,d21cdb33f3ebd6dcae173d6a6ab47cde,锦绣天城,沙坪坝区,精确匹配
150443,1902619232510558209,学林上城,万州区,fcf9bddc908b2179c55f8303dae8fb5d,学林上城,万州区,精确匹配
150446,1902620110541963266,仁有逸景三七,大渡口区,4eddadf2ade30f1fb06e764d211dffbe,仁有逸景三七,大渡口区,精确匹配
150451,1902621787651194881,滨景花园,万州区,92250cc8458bf5779e51fbbdb8779254,滨景花园,万州区,精确匹配
150452,1902621843494158337,大足金科集美江山,大足区,91b06198a996954cb6ee7e2b4ff368f3,大足金科集美江山,大足区,精确匹配
150453,1902622230322233346,大足金科集美天宸,大足区,17d9c5f1e1d31709ba9ce415d0d1c2d7,大足金科集美天宸,大足区,精确匹配
150454,1902623007421906945,春晓丽景,涪陵区,f9addc9e14e2c02c9f588a4f27299d60,春晓丽景,涪陵区,精确匹配
150456,1902623337350053890,秋月小院,涪陵区,899310697fad2c25f8728d2c14ac387f,秋月小院,涪陵区,精确匹配
150458,1902625577133555713,金科涪陵博翠府,涪陵区,b336cbbaf0d93c615a416b9b49dd7552,金科涪陵博翠府,涪陵区,精确匹配
150461,1902630661510807554,重庆二十四城三期,九龙坡区,6f89adac25bd4bd4bac0d4f0f6e82059,重庆二十四城三期,九龙坡区,精确匹配
150462,1902631137547534338,涪陵金科天籁城,涪陵区,df16749d352c9fb17e20133e230218ee,涪陵金科天籁城,涪陵区,精确匹配
150463,1902631588728815617,海怡天·涞滩河,涪陵区,07cbfbb3f06413eec2713893639cdb2c,海怡天·涞滩河,涪陵区,精确匹配
150465,1902634794468917249,希望丽苑,涪陵区,1c0f9e2c4cc7c9ca7385e899a5368102,希望丽苑,涪陵区,精确匹配
150466,1902637619303301121,五星华府,大足区,74c2f452264c65c0ff48a9420bc8603b,五星华府,大足区,精确匹配
150470,1902645799257260033,东方港湾,江北区,6dd74e8a66eeedde3ee4fc94e4dd08e2,东方港湾,江北区,精确匹配
150471,1902645943629398017,菩提印象,长寿区,e26e9f416c9ed65e895f94d8cf6df066,菩提印象,长寿区,精确匹配
150477,1902646959863119873,重庆恒大湖山半岛,长寿区,b269a6cbc843a9e52a8ecb303ad5746d,重庆恒大湖山半岛,长寿区,精确匹配
150478,1902640032278003714,湖榕瑞苑,大渡口区,447d17f8d69716ee1d4c2e8acb4e59e6,湖榕瑞苑,大渡口区,精确匹配
150480,1902647413212856321,渝高香洲,九龙坡区,ead65d2e739a6137894db4dd8044fa88,渝高香洲,九龙坡区,精确匹配
150481,1902647756311117826,盘龙花园,南岸区,6429c1867325860060526f025b058f8c,盘龙花园,南岸区,精确匹配
150483,1902648039229505537,领秀城四街区北区,南岸区,9391e6522f26c970d380adf4d9411b6b,领秀城四街区北区,南岸区,精确匹配
150484,1902648756677787649,领秀城四街区南区,南岸区,c56957b24b1083a427c06b0b4e3a1c31,领秀城四街区南区,南岸区,精确匹配
150486,1902650215800651778,龙溪湾,开州区,f97e4ade3b299d4114e18d40ad0cf9b5,龙溪湾,开州区,精确匹配
150488,1902651498523672578,碧水湾,开州区,a63bc0bebe52ec2aa171c28f549c7c25,碧水湾,开州区,精确匹配
150490,1902652534499983361,圣天湖西岸,长寿区,94b315d46c89c003b29f50732e46aab0,圣天湖西岸,长寿区,精确匹配
150491,1902653394399412226,天工睿城,长寿区,bd33a4d4270bdb753fedab14c9e136d1,天工睿城,长寿区,精确匹配
150493,1902654252386238465,中建瑜和城二期105-1/01地块,巴南区,f1d44ef3e4c52e32fe1bbcc2f31eb0db,中建瑜和城二期105-1/01地块,巴南区,精确匹配
150494,1902654785696186370,壹号公馆,长寿区,10f2494fecfd8451e1f46f238808b811,壹号公馆,长寿区,精确匹配
150496,1902655020027756546,中建瑜和城三期,巴南区,d8db7c5068f78bc64a7851add0e43dc1,中建瑜和城三期,巴南区,精确匹配
150504,1902657687160504321,钻石公寓,巴南区,aa2b362d0916c68c080d1acd75254d68,钻石公寓,巴南区,精确匹配
150506,1902658486330605569,卡萨时光,长寿区,c82b76946415001c7ac5599217393794,卡萨时光,长寿区,精确匹配
150507,1902658513232871425,军干一所,九龙坡区,e08f091bcbb7977ea51064ebcb8fbba9,军干一所,九龙坡区,精确匹配
150508,1902659925962539009,宝润国际,长寿区,dafde3577ecc9087b4bab49f10bccaa0,宝润国际,长寿区,精确匹配
150517,1902662547150880769,桃西雅图,长寿区,951e632a21dc08346ec5eb09d7b5f293,桃西雅图,长寿区,精确匹配
150519,1902662788545658881,寿城水岸,长寿区,287bdfff398884cf5cee8eba25864051,寿城水岸,长寿区,精确匹配
150526,1902688582454099970,美林美院,九龙坡区,7afffdb994c2a55992ee718f8f0f96a5,美林美院,九龙坡区,精确匹配
150530,1902690686841274370,金融街金悦熙城,九龙坡区,d651877c520958563a1a308fce646834,金融街金悦熙城,九龙坡区,精确匹配
150536,1902695543027417089,海伦堡玖悦府,渝北区,300fb1aed47417c7c36b2ac80624473a,海伦堡玖悦府,渝北区,精确匹配
150538,1902704038762135553,翡翠城,渝北区,4b62043a5b3da63ea5dae0d39c5fbeb7,翡翠城,渝北区,精确匹配
150544,1902711614811815937,合川新鸥鹏巴川府,合川区,79efc898599ff3f35917b50182d74a8b,合川新鸥鹏巴川府,合川区,精确匹配
150545,1902712238836170754,汇景新天地,合川区,296d2c54b680ef9e0fd35a6b385413e0,汇景新天地,合川区,精确匹配
150546,1902712456755429378,重庆中核天玺一品,合川区,56fd7c98da3a6ed15cc8fb4a492df22c,重庆中核天玺一品,合川区,精确匹配
150552,1902892444263792642,学苑璟庭,开州区,25d7ca039b10efa065092a2fa5eff353,学苑璟庭,开州区,精确匹配
150553,1902892959936692225,驿鑫广场（玉龙湾）,万州区,40401f0dc56fc84c1beb63969b806c71,驿鑫广场（玉龙湾）,万州区,精确匹配
150554,1902694438839140354,金鼎龙泉,北碚区,a6c03dbb93e063400c455d66362cad4f,金鼎龙泉,北碚区,精确匹配
150557,1902893675073912833,碧桂园天玺湾,涪陵区,ae6730268bf1efb67381dddc52250d28,碧桂园天玺湾,涪陵区,精确匹配
150558,1902894023427637250,鲁能星城五街区,渝北区,044b6f036512fd3e452877dcfb5bf099,鲁能星城五街区,渝北区,精确匹配
150560,1902894397370810370,晏家二期公租房,长寿区,932d23ad9b39b53a99fe332349b1ff35,晏家二期公租房,长寿区,精确匹配
150563,1902895451906916354,蔷薇国际,永川区,2e22c9ac29cee15a5aa86ae2d586e1f3,蔷薇国际,永川区,精确匹配
150565,1902893431267409921,润都7号,渝北区,8e19db0f01bc8952ef6a2e942d29acfd,润都7号,渝北区,精确匹配
150567,1902896248241668098,晏家十一期,长寿区,778534fbdedf68c8b9ff42f5c80341d4,晏家十一期,长寿区,精确匹配
150574,1902898782519836673,江城国际,开州区,f2a3b37d9901d0868a631e3cf0070267,江城国际,开州区,精确匹配
150575,1902898814639816705,晏家八期,长寿区,6d221a1a75d72292b6d4f87df2afc9b2,晏家八期,长寿区,精确匹配
150578,1902899342203568130,晏家七期,长寿区,c57905c9960c653efcf7304c2ddcf17f,晏家七期,长寿区,精确匹配
150579,1902897793687502850,永川万达,永川区,102f2eb2b73fa211801a8219b12c2b9a,永川万达,永川区,精确匹配
150589,1902903367548420098,在水一方,长寿区,040cdb88895610d8a120e7c4f3caf811,在水一方,长寿区,精确匹配
150593,1902905069915750401,晋愉绿岛,大渡口区,986f5e82ccd0236ec782916214a430c0,晋愉绿岛,大渡口区,精确匹配
150594,1902905389567852545,唐仁家苑,永川区,be6d7c86b0350d9960fdbcc9bb99c82b,唐仁家苑,永川区,精确匹配
150610,1902912115738296322,翔龙江畔,南岸区,da8306725361200e0ef4e68532595a39,翔龙江畔,南岸区,精确匹配
150622,1902916804487823362,旺龙湖·揽景,永川区,5368e881ea47c3789c5d66d0ffba63f7,旺龙湖·揽景,永川区,精确匹配
150625,1902920809108619266,中央美地,合川区,5074a4056cfbe4b206a92644c6ea3510,中央美地,合川区,精确匹配
150629,1902923285849325570,渝开发·缘香醍,渝北区,16830e7a664c86af6da51b207bef156c,渝开发·缘香醍,渝北区,精确匹配
150630,1902923430951272449,上品十六,渝北区,07f951fcbaf9bb00d00a2b20f8246318,上品十六,渝北区,精确匹配
150633,1902926505279635457,红岩·山水坊项目,双桥经开区,f1b19f7daa19839ef8f1b81b38dfe7f5,红岩·山水坊项目,双桥经开区,精确匹配
150637,1902930057888677889,电建·泷悦华府,沙坪坝区,93edcbfa362f58f0b0ab4d49291c0d57,电建·泷悦华府,沙坪坝区,精确匹配
150649,1902957129323405313,警察学院家属院,沙坪坝区,168e0598df488435329e1d6ac99fef11,警察学院家属院,沙坪坝区,精确匹配
150650,1902958524852232193,保利康桥,沙坪坝区,cb87d82f65dbf23a26958641de4cb733,保利康桥,沙坪坝区,精确匹配
150655,1902965782965280769,重庆恒大世纪梦幻城,綦江区,470918bfa24c96bc77f21b9dc689b7ed,重庆恒大世纪梦幻城,綦江区,精确匹配
150657,1902966423678771201,万象雅居,九龙坡区,433ff431c48a3d47976bb5fd592bf2a3,万象雅居,九龙坡区,精确匹配
150662,1902968850482094081,金融街融府,沙坪坝区,fefbbd75bd1c7887231e0fd466f7649e,金融街融府,沙坪坝区,精确匹配
150667,1902972298627801089,熙上二期,高新区,26d9d5c77eeb27d897c5172199c97495,熙上二期,高新区,精确匹配
150676,1902978312995495938,爱上东城,涪陵区,bdcb4bce966355d6681f4834da79bc23,爱上东城,涪陵区,精确匹配
150680,1902981928691064834,黛山壹品,璧山区,6fe582cd27daad1b4542d283ea74661e,黛山壹品,璧山区,精确匹配
150682,1902984270702338050,垫江集美牡丹湖天麓,垫江县,ff3367de553e018b259fb0eaefb379ca,垫江集美牡丹湖天麓,垫江县,精确匹配
150686,1902989016435679234,长寿碧桂园,长寿区,0a7ed487daf8919a810f8c33744f6a69,长寿碧桂园,长寿区,精确匹配
150690,1902989978466410498,重庆雅居乐御宾府,大渡口区,28f1e95a7fdfb44ecc9132937588dbf4,重庆雅居乐御宾府,大渡口区,精确匹配
150692,1902986421772115969,豪园,长寿区,dee8151aa3ea8e0316828afc94d0e1a5,豪园,长寿区,精确匹配
150693,1902990371703382018,金鹏湖滨香山,长寿区,13d236873faa453bbef33f9b84374f81,金鹏湖滨香山,长寿区,精确匹配
150695,1902990649878011905,江南世家,綦江区,6e441bee75c918077f70864dec9c971e,江南世家,綦江区,精确匹配
150698,1902991410305327105,水岸雅筑,綦江区,d41b89041794c44e3a5784c7455117ae,水岸雅筑,綦江区,精确匹配
150703,1902992940349677569,梦里水乡,綦江区,55b881eab7daa451f4d83b3bc1c1cce2,梦里水乡,綦江区,精确匹配
150707,1902996212296867841,奥立奥,大渡口区,4c9b0d665aeca752c6fc1d77e9f9d32d,奥立奥,大渡口区,精确匹配
150708,1902996601847046145,北大门,九龙坡区,cdf13ece3677f3d8d0dab2d2f2d89942,北大门,九龙坡区,精确匹配
150712,1903000970072055810,千山美岸,綦江区,de4b857d808d67454cf68349a630f8ca,千山美岸,綦江区,精确匹配
150713,1903001398201442306,千山美林,綦江区,d3e57452e39564f0eb7c109112021510,千山美林,綦江区,精确匹配
150716,1902999442225520642,澜天湖苏格兰风情小镇,丰都县,3ed5861ed45b3a8fa7e4b4a8a2892eb2,澜天湖苏格兰风情小镇,丰都县,精确匹配
150718,1903003918902648833,千山半岛国际A区,綦江区,b210b80a40897e39e298465f5a56ffc6,千山半岛国际A区,綦江区,精确匹配
150723,1903004907680456705,高屋清风场,綦江区,260e40c53959fe92b336b90cc26350cb,高屋清风场,綦江区,精确匹配
150742,1903008718528602114,天宸万象,大渡口区,91ce81f3eea5b4f03a620fbc952bb49f,天宸万象,大渡口区,精确匹配
150743,1903009940102864897,华宇观澜华府,大渡口区,1f7cbeb1af18453b50dc49d2857f1a5c,华宇观澜华府,大渡口区,精确匹配
150745,1903010408598233090,龙洲南苑,巴南区,ed54df58b4b081054affcf64d2fd0d42,龙洲南苑,巴南区,精确匹配
150749,1903012184269414401,金佛东麓,南川区,56246bbd98d3d739718e380e9d468478,金佛东麓,南川区,精确匹配
150750,1903012324577271809,鲁能九龙花园,九龙坡区,4d87f026274be36e0c17f23d6ca7a91e,鲁能九龙花园,九龙坡区,精确匹配
150752,1903012656334135298,华润中心二期商业综合体（二十四城七期）,九龙坡区,9ce55b6104f066e3c3258712641108bd,华润中心二期商业综合体（二十四城七期）,九龙坡区,精确匹配
150753,1903012909451993090,合谊花溪湾,巴南区,8152374ad5925c399b09fb9749f9db7c,合谊花溪湾,巴南区,精确匹配
150755,1903011380762402818,大圆祥双星阳光,璧山区,7e452353b97b694a05cb2235b219e818,大圆祥双星阳光,璧山区,精确匹配
150761,1903015045103509505,大鼎城市广场C区,九龙坡区,74e87016d58310d90327b4b8979130ad,大鼎城市广场C区,九龙坡区,精确匹配
150765,1903015692683075585,奥园誉府,巴南区,8fc7d271d003051b499f1b5f4f2db98d,奥园誉府,巴南区,精确匹配
150772,1903020204172926977,迎海湾,巴南区,2ab38cf7c2d93be1801dc819ded11738,迎海湾,巴南区,精确匹配
150774,1903020730025402369,理工佳苑,巴南区,f78a1fa6aaa0590f06e36ca6f47db6db,理工佳苑,巴南区,精确匹配
150776,1903025531891113985,璧山金茂悦项目,璧山区,c2eca2be759103be48d76b04c7f9f65a,璧山金茂悦项目,璧山区,精确匹配
150779,1903027485023297538,渝能嘉湾壹号AB区,北碚区,a9b342347e9a2d35a82a3a651ecddbcf,渝能嘉湾壹号AB区,北碚区,精确匹配
150782,1903031567221940225,中建南宸玖樾（一期）,巴南区,0f0ed78f64b8730f0510834c81f50bc7,中建南宸玖樾（一期）,巴南区,精确匹配
150789,1903040238446338049,璟昱,荣昌区,2c901da293dd248c0193f7dc667a302c,璟昱,荣昌区,精确匹配
150790,1903041209113141249,中核天玺一品四期,合川区,ce8e6811a453fb1560c81832268b9f68,中核天玺一品四期,合川区,精确匹配
150795,1903270427927404545,润丰水尚,渝北区,09d8796a85e7588fd9153d4049f9c670,润丰水尚,渝北区,精确匹配
150802,1903280548619378689,春森彼岸,江北区,51e4cf8c431f5b02e123e15469ae705d,春森彼岸,江北区,精确匹配
150803,1903282219873361922,皇洋伽蓝艺墅,渝北区,cbc84b82afe377c7e61154ca2efaa5ba,皇洋伽蓝艺墅,渝北区,精确匹配
150806,1903288795141136385,洺悦府,江北区,6d25b0f5908aeb08ee3c2f6a7d3e95c3,洺悦府,江北区,精确匹配
150807,1903289226894401538,璧山时代云著,璧山区,cfa1e5d16b399d52bf856f08db5fec27,璧山时代云著,璧山区,精确匹配
150813,1903400769657135105,朗科文澜里,璧山区,6d88631a77e21795d878b99e60f7755f,朗科文澜里,璧山区,精确匹配
150814,1903636842916241410,北井中庭,巫溪县,bc6e318b0a3f26012bc57b3a9787f0ca,北井中庭,巫溪县,精确匹配
150815,1903443280492650497,狮王华府,合川区,06dabe17cb9cfe93cbfa51d4e8c1a7ca,狮王华府,合川区,精确匹配
150818,1903797287857840129,居然雅素里,渝北区,2c901da693d403e40193dcf74ca35553,居然雅素里,渝北区,精确匹配
150821,1903799597233233921,合景泰富·誉峰（F115-2地块）三期,渝北区,87d5eff67e438ae8e40b75b4b1305856,合景泰富·誉峰（F115-2地块）三期,渝北区,精确匹配
150822,1903799911789256705,国雅蔷薇居,渝北区,51145d458d4fb53739d61bba8c62d9db,国雅蔷薇居,渝北区,精确匹配
150823,1903976706522112002,侨城.和枫雅居,开州区,d3f5da35fa7103146c0c1aaed05ba895,侨城.和枫雅居,开州区,精确匹配
150828,1903981761971249153,万科城二期,永川区,b92bb5349ac4ef0f5caec2406d7fae4a,万科城二期,永川区,精确匹配
150829,1903982527553363970,圣地豪庭,永川区,82380e56209d44dbad7732fe552cdfac,圣地豪庭,永川区,精确匹配
150830,1903985697713184769,凯旋城·幸福里,永川区,4f9a3c2b44b4a7cd9c2f67a8537ea3c3,凯旋城·幸福里,永川区,精确匹配
150831,1903986880087482370,诗韵兰庭,永川区,d6f4811e34e713a3bf87c4728cb26e00,诗韵兰庭,永川区,精确匹配
150835,1903984732616417282,兴龙国际（兴龙湖一号）,永川区,8a4258ea0ea8e151aefb3806bf2c08a1,兴龙国际（兴龙湖一号）,永川区,精确匹配
150854,1904004597158928385,重庆天誉林溪府,璧山区,32aa8094bfc9233de7b49bce90523d33,重庆天誉林溪府,璧山区,精确匹配
150855,1904004930895503361,君鼎疆上,綦江区,abbe2cd6bd8e5d15547f3cd7ed9df186,君鼎疆上,綦江区,精确匹配
150856,1904006533551644673,华宇龙湾,巴南区,11dbbe01d4591d33060d2deac4dfee81,华宇龙湾,巴南区,精确匹配
150857,1904008114653257729,宏福丽都,大足区,dcd02966850d7d65b8e6fea612529be8,宏福丽都,大足区,精确匹配
150859,1904009826109644801,晶山新城际,长寿区,ca6e2099059b8909d280fcadde9aa343,晶山新城际,长寿区,精确匹配
150876,1904055338565263362,环山国际小区,渝北区,bc8dddf31c24070df73ce00afe205269,环山国际小区,渝北区,精确匹配
150880,1904037376521297921,华建畔山广场,巫山县,6871a9e8b43930846e404294fa853913,华建畔山广场,巫山县,精确匹配
150883,1904057440993697793,鹿山府（F35-2-2/F35-1),渝北区,368e2b748831da8caa7ece16d492db49,鹿山府（F35-2-2/F35-1),渝北区,精确匹配
150889,1904062615774978049,盛世融城CD区,大渡口区,f0a1312e854f2438a41f1b864a1dc93e,盛世融城CD区,大渡口区,精确匹配
150891,1904065830386032642,云逸佳苑,长寿区,59a1ae3229e97b94a3cfd702d2b78f03,云逸佳苑,长寿区,精确匹配
150898,1904069809111195649,御江上院,武隆区,2c901da393dc9c8d0193de18cf2a06bb,御江上院,武隆区,精确匹配
150900,1904070930257043458,新加坡生态城,忠县,f99f240a07ddc16d0b65e250107842d0,新加坡生态城,忠县,精确匹配
150904,1904074814128021506,大双品鉴,大足区,b5d4d725b7faf5344a783aab7e90156e,大双品鉴,大足区,精确匹配
150916,1904085039111364610,民生新城,璧山区,b731921a59f18e1adb3623df8670e11a,民生新城,璧山区,精确匹配
150919,1904086800714850305,山前,巴南区,cc4a72c2a6e67b917ad75d7c42d67efc,山前,巴南区,精确匹配
150921,1904087991658110978,联发山水谣,两江新区,82b10f74ae67e4469424499493d72341,联发山水谣,两江新区,精确匹配
150922,1904088759425458178,双岛湖,江津区,2e6889a88007beb18602e79fdbf69d70,双岛湖,江津区,精确匹配
150930,1904099584517234690,华远海蓝城,巴南区,e06f036db343375912aebb5b7f86db47,华远海蓝城,巴南区,精确匹配
150932,1904100504219049986,世豪大厦,江津区,722e8f4b25331d28e0d3e9fc3af6b82a,世豪大厦,江津区,精确匹配
150935,1904103155803512834,江山假日,北碚区,d0763a5595735e7f2202ac1753fb048b,江山假日,北碚区,精确匹配
150936,1904106070979010562,保健雅苑,垫江县,280b3e0aac84dfd0bc388b7dabe381b2,保健雅苑,垫江县,精确匹配
150939,1904120512408084481,幸福家园,北碚区,6b13f6a4f08141325d9837a15e8ee431,幸福家园,北碚区,精确匹配
150942,1904129968021856257,春屿江岸,北碚区,5857518fdcffb0725e526cb3e12b0b5c,春屿江岸,北碚区,精确匹配
150943,1904131687443226626,碧水雅苑,巫溪县,b119359f1b418fb8357c717aaa8fd37c,碧水雅苑,巫溪县,精确匹配
150944,1904134247172431873,合川区邓家院旧城改建项目,合川区,eaa0564e5d3b55e7fd22f7f2243ece95,合川区邓家院旧城改建项目,合川区,精确匹配
150948,1904344003673767937,洋世达世纪广场（中央公寓）,长寿区,e6b8b6c168b6a9812bc1c0d051c5d002,洋世达世纪广场（中央公寓）,长寿区,精确匹配
150949,1904344436433666049,璧山恒大绿岛新城DEF区,璧山区,ca282a740cbe73e647e36dd27d13c3bb,璧山恒大绿岛新城DEF区,璧山区,精确匹配
150950,1904346769813061634,兴茂·晶蓝公馆,九龙坡区,38c7b37c88d21c24202a1a88ee9c8381,兴茂·晶蓝公馆,九龙坡区,精确匹配
150952,1904354858956144642,南滨国际,南岸区,3e8797fe2e831b37b6fb8543c9aa55ed,南滨国际,南岸区,精确匹配
150959,1904362907389313025,嘉陵春和景明,璧山区,9c4fe5119f599de1147abaacf38bd546,嘉陵春和景明,璧山区,精确匹配
150960,1904362509127565314,汇景苑,万州区,4045b768f75909ef37a05c7f94d2b8f7,汇景苑,万州区,精确匹配
150962,1904366421561753601,红河枫景小区,永川区,d103fad9c19fac23bbacfe47829683de,红河枫景小区,永川区,精确匹配
150964,1904367286565650433,南山玉林,万州区,642233c69184c0c5d86bd6d62a5d6cd4,南山玉林,万州区,精确匹配
150965,1904369038497071106,西城美地,九龙坡区,f01df1246e3c95e4cd54b4a52d6ec6b3,西城美地,九龙坡区,精确匹配
150966,1904369603226550273,星光名都,九龙坡区,4d05ff70cf6fb173c8d0f15d8da8aa8c,星光名都,九龙坡区,精确匹配
150969,1904374799205842946,融创璧山城南项目二期,璧山区,aee250f1d2bbf1c4151a80015c46b81d,融创璧山城南项目二期,璧山区,精确匹配
150979,1904378092778864641,秀湖昱景,璧山区,e81c5abeef1f54f4a9f24da31c3373e3,秀湖昱景,璧山区,精确匹配
150984,1904384554653630466,朗诗未来时光,璧山区,1f5aa20a3f306a39a8f40f4ddfa232bd,朗诗未来时光,璧山区,精确匹配
150993,1904415335342063618,融创观山台一期,璧山区,233291dcc30e33414a082656efabb576,融创观山台一期,璧山区,精确匹配
151000,1904421636403019778,渝漆小区,九龙坡区,9d2a81a6dc0a35862b4e457680ec6c0b,渝漆小区,九龙坡区,精确匹配
151003,1904425835966676993,凰腾·西宸昱府一期,大渡口区,f80073861a8a220c4975e12dad421533,凰腾·西宸昱府一期,大渡口区,精确匹配
151007,1904430978531508226,壹号公馆,铜梁区,551643c4761cf6a6080197b44495d9b6,壹号公馆,铜梁区,精确匹配
151008,1904435634972311554,鼎雅心语琚,北碚区,48ba30fea7129a878797fa218074865e,鼎雅心语琚,北碚区,精确匹配
151009,1904447040174080001,招商云邸,南岸区,449f82a45a2383f0a8eb4830076db24d,招商云邸,南岸区,精确匹配
151011,1904450537367977986,璧源大厦,璧山区,5980f358f2df6d4b48449ccbff908143,璧源大厦,璧山区,精确匹配
151013,1904452232932147202,绿地新里秋月台,涪陵区,65cf2b81d96605398648635223da4945,绿地新里秋月台,涪陵区,精确匹配
151017,1904454244977524738,桓大东方国际,璧山区,c8b003d672e660ca22afa196505e7fea,桓大东方国际,璧山区,精确匹配
151025,1904470200000888834,梦湖山庄,铜梁区,f4b058bf6bbce86487979d0524c7dd01,梦湖山庄,铜梁区,精确匹配
151036,1904491504334716929,静观花园小区,北碚区,7fa3f7981224ad30c9599c49fef7bd1a,静观花园小区,北碚区,精确匹配
151037,1904701777024839681,财信城市国际,渝北区,c567e92a11898e7a989b467437fd2563,财信城市国际,渝北区,精确匹配
151041,1904703402070175746,锦绣世家,渝北区,72decf34489506f1589293904d672be1,锦绣世家,渝北区,精确匹配
151042,1904705996243005442,盛世棠城,永川区,fbfe3bb989e4cd6267481fc881dbfb5e,盛世棠城,永川区,精确匹配
151050,1904708622560980993,御墅临枫,江津区,896a7ab165cf979a70d9e255ccb6db39,御墅临枫,江津区,精确匹配
151052,1904705439302348801,青年根据地,永川区,d04b24a469d805c8bd5b51da9a0f700d,青年根据地,永川区,精确匹配
151054,1904709529390477314,阳光城,万州区,643598192ae07fb7a409808ab2a63aaf,阳光城,万州区,精确匹配
151055,1904709618737541121,御华兰亭B,巴南区,04ce9f44433a0e8aec9df24915e86605,御华兰亭B,巴南区,精确匹配
151065,1904715794497859585,蔚蓝时光,巴南区,963945d6da2fe5f648f8e58844499ae2,蔚蓝时光,巴南区,精确匹配
151068,1904723405813248002,国维中央府邸,黔江区,f830715a7ac4af3e8c14d7068bbd1939,国维中央府邸,黔江区,精确匹配
151073,1904733239560302595,森望滟澜湖,永川区,c244a8ee3034e106e7b242577c1f37a0,森望滟澜湖,永川区,精确匹配
151074,1904733270891753473,香溪美林,北碚区,b91c5e2b76cc796123ea014961060968,香溪美林,北碚区,精确匹配
151076,1904734446630662145,缙逸香山,北碚区,16ff910c9838eeecca9076be41895ed7,缙逸香山,北碚区,精确匹配
151081,1904777804501676034,金色阳光,涪陵区,73b28388ce9aba3ad62a38f165b33216,金色阳光,涪陵区,精确匹配
151083,1904778426273689602,金科集美郡,涪陵区,9d3c09b5c53df4bd6247c758f93cd589,金科集美郡,涪陵区,精确匹配
151084,1904781333060579329,武陵山商贸批发城项目（居住部分）,黔江区,2c901da193d3fc010193d8b00fe11603,武陵山商贸批发城项目（居住部分）,黔江区,精确匹配
151087,1904782193371049986,忠州碧桂园,忠县,ae767621bc6d363e8dab9a6fd6079399,忠州碧桂园,忠县,精确匹配
151098,1904791290690596865,和泓江山国际,渝中区,d7b4a72213e27ab64e030eab8f8c4356,和泓江山国际,渝中区,精确匹配
151101,1904793672711335938,美好天赋,江北区,6367b565531eb815120ede7f647d4789,美好天赋,江北区,精确匹配
151103,1904795629693890562,桃源丽景,九龙坡区,b677550735efa607f73c38b15d00112b,桃源丽景,九龙坡区,精确匹配
151109,1904801505850880001,协信云栖谷,渝中区,3a2f555de9c4cc0506a0e46cf3150f08,协信云栖谷,渝中区,精确匹配
151110,1904802626279501825,洺悦芳华,高新区,77120d0a74ed5d543648912d71e7f6d3,洺悦芳华,高新区,精确匹配
151115,1904809067421822978,长帆江岸公馆,渝中区,a434d46c2c71b39483b5ac613b595404,长帆江岸公馆,渝中区,精确匹配
151116,1904816051600683009,碧海新城4期,涪陵区,9bba17bad3d98b5b99e3cf71f8aebba4,碧海新城4期,涪陵区,精确匹配
151123,1904821463133646850,三湾郦景,万州区,adeaff55eaa7096a97caa7d88bb3c08c,三湾郦景,万州区,精确匹配
151129,1904896837112737794,江语庭,合川区,16e98b1645b7b4b459ca58d063d2e659,江语庭,合川区,精确匹配
151131,1905064441626406913,兴茂逸园,万州区,d31f9eb14bcc0d7e8b70ce12cbe2c425,兴茂逸园,万州区,精确匹配
151132,1904898535365455874,嘉汇苑,合川区,3ef19c42aae64d13a38cd549fd78dc59,嘉汇苑,合川区,精确匹配
151140,1905099267368726529,桃源印象,渝北区,45408dd6bb0ba7b83cbdffecd1bd4137,桃源印象,渝北区,精确匹配
151145,1905100828203462658,浩博天地,渝北区,876472f00e026b42f092a85c87886206,浩博天地,渝北区,精确匹配
151148,1905138478717251585,逸美兴悦B区,巫溪县,02533a720feab47537b1c39bd0f45b06,逸美兴悦B区,巫溪县,精确匹配
151149,1905090384818515969,凤竹苑,永川区,45d6766b947474fb2a9f326251faed78,凤竹苑,永川区,精确匹配
151156,1905145016370507777,景尚雅苑A.B.C栋,万州区,c4872dcc58ec19ac99b5a5513035b0bf,景尚雅苑A.B.C栋,万州区,精确匹配
